,ticker,open,high,low,close,volume,timestamp
0,NVNO,10.38,10.7,10.02,10.24,80727.0,2021-10-01
1,NVNO,10.06,10.1085,9.7,9.7,109392.0,2021-10-04
2,NVNO,9.64,9.99,9.6,9.82,89590.0,2021-10-05
3,NVNO,9.65,9.7706,9.25,9.54,90711.0,2021-10-06
4,NVNO,9.64,9.84,9.45,9.72,67831.0,2021-10-07
5,NVNO,9.67,9.8,9.345,9.35,46624.0,2021-10-08
6,NVNO,9.3,9.555,9.1038,9.4,71853.0,2021-10-11
7,NVNO,9.33,9.84,9.33,9.75,43617.0,2021-10-12
8,NVNO,9.76,9.98,9.65,9.76,57866.0,2021-10-13
9,NVNO,9.89,10.25,9.78,10.21,84612.0,2021-10-14
10,NVNO,10.34,10.4,9.99,10.0,96584.0,2021-10-15
11,NVNO,9.92,10.11,9.67,9.75,41670.0,2021-10-18
12,NVNO,9.68,9.86,9.57,9.69,67631.0,2021-10-19
13,NVNO,9.79,9.9176,9.7,9.77,35630.0,2021-10-20
14,NVNO,9.79,9.93,9.61,9.74,85529.0,2021-10-21
15,NVNO,9.66,10.105,9.6,9.9,139835.0,2021-10-22
16,NVNO,10.0,10.0676,9.88,9.88,54117.0,2021-10-25
17,NVNO,9.88,9.88,9.4506,9.53,134916.0,2021-10-26
18,NVNO,9.4645,9.57,8.92,9.16,157155.0,2021-10-27
19,NVNO,9.44,9.44,8.75,9.0,82690.0,2021-10-28
20,NVNO,9.09,9.09,8.71,8.82,36882.0,2021-10-29
21,NVNO,8.71,9.0917,8.71,8.78,49945.0,2021-11-01
22,NVNO,8.81,8.99,8.68,8.9,42011.0,2021-11-02
23,NVNO,8.88,9.02,8.72,8.95,25954.0,2021-11-03
24,NVNO,8.9999,9.1,8.897,9.04,27101.0,2021-11-04
25,NVNO,9.07,9.07,8.3,8.63,88638.0,2021-11-05
26,NVNO,8.55,8.73,8.41,8.41,51324.0,2021-11-08
27,NVNO,8.4,8.55,8.21,8.45,82443.0,2021-11-09
28,NVNO,8.45,8.5,8.09,8.25,67921.0,2021-11-10
29,NVNO,8.33,8.34,7.95,8.0,110835.0,2021-11-11
30,NVNO,8.0,8.1981,7.7,7.85,121880.0,2021-11-12
31,NVNO,7.77,8.0,7.7,7.95,49078.0,2021-11-15
32,NVNO,8.02,8.06,7.66,7.85,43811.0,2021-11-16
33,NVNO,7.85,7.85,7.1501,7.34,153400.0,2021-11-17
34,NVNO,7.4,7.51,7.11,7.15,57560.0,2021-11-18
35,NVNO,7.18,7.5,7.15,7.4,55683.0,2021-11-19
36,NVNO,7.53,7.66,7.25,7.42,80616.0,2021-11-22
37,NVNO,7.4,7.4,7.0313,7.26,39373.0,2021-11-23
38,NVNO,7.15,7.29,7.03,7.22,63351.0,2021-11-24
39,NVNO,7.09,7.25,6.8002,7.2,75797.0,2021-11-26
40,NVNO,7.36,7.39,6.9,7.05,58521.0,2021-11-29
41,NVNO,6.95,7.15,6.65,6.7,91603.0,2021-11-30
42,NVNO,6.81,7.1677,6.48,6.54,45806.0,2021-12-01
43,NVNO,6.49,6.6799,6.15,6.33,162668.0,2021-12-02
44,NVNO,6.43,6.46,6.02,6.23,143837.0,2021-12-03
45,NVNO,6.25,6.64,6.25,6.64,58775.0,2021-12-06
46,NVNO,6.62,7.15,6.62,7.08,44385.0,2021-12-07
